_id,announce_date,announce_location,announce_mileage,announce_model,announce_name,announce_price,announce_url,announce_year
63fc02caccdf5a44439ca917,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 23 000 км,Модель: Cobalt,Cobalt 4-poz Avtomat AvtoKredit Bank Orqali O’z nomingizga 1 kunda!!!,"[""13 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-4-poz-avtomat-avtokredit-bank-orqali-oz-nomingizga-1-kunda-ID2X2bd.html,Год выпуска: 2021 
63fc02ceccdf5a44439ca918,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 98 000 км,Модель: Captiva,Captiva 3.0. LTZ,"[""23 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/captiva-3-0-ltz-ID38kF1.html,Год выпуска: 2013 
63fc02d2ccdf5a44439ca919,26 февраля 2023 г.,Коканд,Пробег: 193 000 км,Модель: Malibu,Malibu 1,"[""15 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/malibu-1-ID39Ynd.html,Год выпуска: 2012 
63fc02d5ccdf5a44439ca91a,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 139 000 км,Модель: Nexia,Nexia 2 1.6 srochna,"[""7 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-2-1-6-srochna-ID3ahYa.html,Год выпуска: 2013 
63fc02daccdf5a44439ca91b,26 февраля 2023 г.,Мирабад,Пробег: 0,Модель: Lacetti,"Gentra sotiladi
Yili 2023
Probeg 0
Rangi choko
ABS bor
Mexanika
Narxi:","[""15 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-sotiladiyili-2023probeg-0rangi-chokoabs-bormexanikanarxi-ID3ahYt.html,Год выпуска: 2023 
63fc02ddccdf5a44439ca91c,25 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 9 900 км,Модель: K5,KIA K5 Gt-line + фулл / 9.900 пробег / чистая!,"[""42 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/kia-k5-gt-line-full-9-900-probeg-chistaya-ID38o5S.html,Год выпуска: 2022 
63fc02e0ccdf5a44439ca91d,25 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 150 000 км,Модель: Spark,Spark 2018 Ravon,"[""8 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-2018-ravon-ID39SkI.html,Год выпуска: 2018 
63fc02e5ccdf5a44439ca91e,26 февраля 2023 г.,Гулистан,Пробег: 470 000 км,Модель: Nexia,Nexia 2 sotiladi Vikup,"[""6 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-2-sotiladi-vikup-ID3ahYY.html,Год выпуска: 2014 
63fc02e9ccdf5a44439ca91f,26 февраля 2023 г.,Бахт,Пробег: 378 000 км,Модель: Lacetti,Lacetti 1.8 yaxshi holatda metan gaz-benzin,"[""9 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-1-8-yaxshi-holatda-metan-gaz-benzin-ID3ahZ3.html,Год выпуска: 2010 
63fc02edccdf5a44439ca920,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 35 000 км,Модель: Nexia,Nexia 3 2021 4-Poz Avtomat Avto Kredit Bank Orqali Barcha Viloyatlarga,"[""12 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-3-2021-4-poz-avtomat-avto-kredit-bank-orqali-barcha-viloyatlarga-ID30Nmt.html,Год выпуска: 2021 
63fc02f1ccdf5a44439ca921,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 15 000 км,Модель: Equinox,Equinox 2022 polniy ful,"[""42 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/equinox-2022-polniy-ful-ID3ahZc.html,Год выпуска: 2022 
63fc02f5ccdf5a44439ca922,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 120 000 км,Модель: Sportage,KIA sportage 2013 года машина свая,"[""22 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/kia-sportage-2013-goda-mashina-svaya-ID39Ttu.html,Год выпуска: 2013 
63fc02faccdf5a44439ca923,26 февраля 2023 г.,"Ташкент, Яшнабадский район",null,Модель: Nexia,Продам Daewoo Nexia 2003 год выпуска,"[""3 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodam-daewoo-nexia-2003-god-vypuska-ID3a8oN.html,Год выпуска: 2003 
63fc02fdccdf5a44439ca924,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 140 000 км,Модель: Lacetti,Ласети афтомат 3паз 2011год пробег 140000 краскаси бор,"[""9 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/laseti-aftomat-3paz-2011god-probeg-140000-kraskasi-bor-ID39HbN.html,Год выпуска: 2011 
63fc0304ccdf5a44439ca925,26 февраля 2023 г.,Янгиюль,Пробег: 141 000 км,Модель: Captiva,Captiva 2 - 3 qilingan kaptiva,"[""17 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/captiva-2-3-qilingan-kaptiva-ID3ahWd.html,Год выпуска: 2011 
63fc0308ccdf5a44439ca926,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 315 000 км,Модель: Lacetti,Жентра 2015-йил 1 евро автомат,"[""9 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/zhentra-2015-yil-1-evro-avtomat-ID3ahWj.html,Год выпуска: 2015 
63fc030cccdf5a44439ca927,26 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 140 000 км,Модель: Lacetti,lacetti  лассети 1.8,"[""12 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-lasseti-1-8-ID36x9f.html,Год выпуска: 2011 
63fc0310ccdf5a44439ca928,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 26 000 км,Модель: Tracker,Tracker 2 (RED LINE) qora TOZA full,"[""25 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/tracker-2-red-line-qora-toza-full-ID39t6z.html,Год выпуска: 2022 
63fc0314ccdf5a44439ca929,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 51 000 км,Модель: Santa FE,Продам Hyundai Santa fe,"[""38 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodam-hyundai-santa-fe-ID3927j.html,Год выпуска: 2020 
63fc0318ccdf5a44439ca92a,26 февраля 2023 г.,Мубарек,Пробег: 225 000 км,Модель: Matiz,Матиз бест 2008г,"[""Обмен""]",https://www.olx.uz/d/obyavlenie/matiz-best-2008g-ID3a7KD.html,Год выпуска: 2008 
63fc031cccdf5a44439ca92b,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 12 500 км,Модель: Lacetti,Продаю машину в идеальном состоянии!,"[""18 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodayu-mashinu-v-idealnom-sostoyanii-ID3ahVd.html,Год выпуска: 2021 
63fc0320ccdf5a44439ca92c,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 25 км,Модель: Cobalt,Cobalt  2023 aftamat bez probeg  ABS bor,"[""15 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-2023-aftamat-bez-probeg-abs-bor-ID3ahVB.html,Год выпуска: 2023 
63fc0324ccdf5a44439ca92d,26 февраля 2023 г.,Келес,Пробег: 180 000 км,Модель: Spark,Spark 2017 yil holati alo,"[""8 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-2017-yil-holati-alo-ID3ahVD.html,Год выпуска: 2017 
63fc0328ccdf5a44439ca92e,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 1 700 км,Модель: Spark,Spark avtomat karopka,"[""14 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-avtomat-karopka-ID3a3pD.html,Год выпуска: 2023 
63fc0329ccdf5a44439ca92f,26 февраля 2023 г.,Зангиата,Пробег: 232 000 км,Модель: Matiz,Matiz Best 2013  sotiladi,"[""5 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-best-2013-sotiladi-ID3a6ES.html,Год выпуска: 2013 
63fc032dccdf5a44439ca930,25 февраля 2023 г.,Чирчик,Пробег: 0,Модель: Tracker,Треккер. Автокредит. г Ташкент. от 10% предоплата,"[""251 142 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/trekker-avtokredit-g-tashkent-ot-10-predoplata-ID38q8D.html,Год выпуска: 2023 
63fc0331ccdf5a44439ca931,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 55 707 км,Модель: Spark,"Срочно продаётся автомашина Spark 1,25","[""8 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-avtomashina-spark-1-25-ID2REmn.html,Год выпуска: 2017 
63fc0334ccdf5a44439ca932,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 48 000 км,Модель: Nexia,Nexia 3 2019 4-poz AvtoKredit Bank Orqali o’z nomingizga 1 kunda!!!,"[""10 950"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-3-2019-4-poz-avtokredit-bank-orqali-oz-nomingizga-1-kunda-ID2KZ5L.html,Год выпуска: 2019 
63fc0337ccdf5a44439ca933,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 68 000 км,Модель: Spark,Spark 4-poz Avtomat AvtoKredit Bank Orqali o’z nomingizga 1 kunda!!!,"[""8 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-4-poz-avtomat-avtokredit-bank-orqali-oz-nomingizga-1-kunda-ID2YUry.html,Год выпуска: 2018 
63fc033accdf5a44439ca934,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 200 000 км,Модель: А6,"Audi A6 C5. 1998. Qozog'istonda turibdi.","[""6 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/audi-a6-c5-1998-qozogistonda-turibdi-ID369z9.html,Год выпуска: 1998 
63fc033dccdf5a44439ca935,26 февраля 2023 г.,Самарканд,Пробег: 130 000 км,Модель: Lacetti,Lacetti 2019 avtomat,"[""14 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-2019-avtomat-ID3ahVU.html,Год выпуска: 2019 
63fc0341ccdf5a44439ca936,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 270 000 км,Модель: Damas,Damas 2020 yil 65 tali metan gazi bor,"[""8 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/damas-2020-yil-65-tali-metan-gazi-bor-ID3ahVS.html,Год выпуска: 2020 
63fc0345ccdf5a44439ca937,26 февраля 2023 г.,Алмалык,Пробег: 71 000 км,Модель: Orlando,Продаются орландо,"[""17 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodayutsya-orlando-ID3ahVT.html,Год выпуска: 2014 
63fc0349ccdf5a44439ca938,26 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 12 000 км,Модель: Nexia,Автокредит Nexia3 позиция 4 .полный шумка булган,"[""12 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/avtokredit-nexia3-pozitsiya-4-polnyy-shumka-bulgan-ID34QQw.html,Год выпуска: 2021 
63fc034dccdf5a44439ca939,26 февраля 2023 г.,Келес,Пробег: 13 200 км,Модель: Lacetti,Jentra 2022 aftomat srochno,"[""17 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/jentra-2022-aftomat-srochno-ID380nj.html,Год выпуска: 2022 
63fc0351ccdf5a44439ca93a,26 февраля 2023 г.,Самарканд,Пробег: 40 000 км,Модель: Lacetti,Centra,"[""15 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/centra-ID3ahX1.html,Год выпуска: 2019 
63fc0354ccdf5a44439ca93b,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 110 000 км,Модель: Lacetti,"Lacetti 1.8 (ласетти) 2011г 1,8л мотор","[""12 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-1-8-lasetti-2011g-1-8l-motor-ID37TyA.html,Год выпуска: 2011 
63fc0358ccdf5a44439ca93c,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 29 000 км,Модель: Lacetti,Gentra Elegant Plus 3-позиция,"[""17 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-elegant-plus-3-pozitsiya-ID3ahp8.html,Год выпуска: 2020 
63fc035cccdf5a44439ca93d,26 февраля 2023 г.,"Ташкент, Бектемирский район",Пробег: 159 600 км,Модель: Lacetti,продам автомобиль Ласетти,"[""10 999"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodam-avtomobil-lasetti-ID37ZMb.html,Год выпуска: 2013 
63fc0360ccdf5a44439ca93e,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 106 800 км,Модель: Spark,Spark Aftamat karopka 17 yil,"[""9 450"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-aftamat-karopka-17-yil-ID39ULp.html,Год выпуска: 2017 
63fc0365ccdf5a44439ca93f,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 45 000 км,Модель: Damas,Damas 2020 MetanGaz Toza Avto Kredit Bank Orqali Barcha Viloyatlarga!,"[""8 250"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/damas-2020-metangaz-toza-avto-kredit-bank-orqali-barcha-viloyatlarga-ID30QZT.html,Год выпуска: 2020 
63fc0368ccdf5a44439ca940,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 23 000 км,Модель: Spark,СПАРК 4-позиция 2020 ноябрь,"[""11 990"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-4-pozitsiya-2020-noyabr-ID3ahX7.html,Год выпуска: 2020 
63fc036bccdf5a44439ca941,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 71 000 км,Модель: Nexia,Nexia 3 2pazitsiya korinishidan 4 full qilingan  kraska toza srochna,"[""10 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-3-2pazitsiya-korinishidan-4-full-qilingan-kraska-toza-srochna-ID3ahX9.html,Год выпуска: 2018 
63fc036fccdf5a44439ca942,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 55 000 км,Модель: Lacetti,Gentra 2020 3-Poz Avtomat Avto Kredit Bank Orqali O’z nomingizga!!!,"[""15 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-2020-3-poz-avtomat-avto-kredit-bank-orqali-oz-nomingizga-ID33yyK.html,Год выпуска: 2020 
63fc0372ccdf5a44439ca943,26 февраля 2023 г.,Самарканд,Пробег: 130 000 км,Модель: Lacetti,Lacetti 2019 avtomat,"[""14 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-2019-avtomat-ID3ahXy.html,Год выпуска: 2019 
63fc0375ccdf5a44439ca944,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 20 000 км,Модель: Spark,Spark 2021 2-poz AvtoKredit Bank Orqali O’z nomingizga 1 kunda!!!,"[""9 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-2021-2-poz-avtokredit-bank-orqali-oz-nomingizga-1-kunda-ID2X2fh.html,Год выпуска: 2021 
63fc037eccdf5a44439ca945,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 46 000 км,Модель: Lacetti,Gentra 3poz Elegant Plus AvtoKredit Bank Orqali o’z nomingizga 1 kunda,"[""14 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-3poz-elegant-plus-avtokredit-bank-orqali-oz-nomingizga-1-kunda-ID2ZpVQ.html,Год выпуска: 2020 
63fc0381ccdf5a44439ca946,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 65 000 км,Модель: Spark,Spark 2-Poz Mexanika 2019 Avto Kredit Bank Orqali Barcha Viloyatlarga!,"[""8 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-2-poz-mexanika-2019-avto-kredit-bank-orqali-barcha-viloyatlarga-ID30KQi.html,Год выпуска: 2019 
63fc0385ccdf5a44439ca947,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 35 000 км,Модель: Cobalt,Cobalt 2020 4-Poz Avtomat Bank Orqali Avto Kredit O’z nomingizga !!!,"[""13 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-2020-4-poz-avtomat-bank-orqali-avto-kredit-oz-nomingizga-ID33yCR.html,Год выпуска: 2020 
63fc0389ccdf5a44439ca948,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 97 000 км,Модель: Lacetti,Gentra 3-Poz Avtomat AvtoKredit Bank Orqali o’z nomingizga 1 kunda!!!,"[""12 600"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-3-poz-avtomat-avtokredit-bank-orqali-oz-nomingizga-1-kunda-ID2SkeR.html,Год выпуска: 2017 
63fc038dccdf5a44439ca949,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 18 700 км,Модель: Lacetti,Продаю свою авто Gentra styil 2022,"[""18 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodayu-svoyu-avto-gentra-styil-2022-ID386nD.html,Год выпуска: 2022 
63fc0391ccdf5a44439ca94a,26 февраля 2023 г.,Заамин,Пробег: 8 км,Модель: Lacetti,Chevrolet Gentra Sotiladi,"[""15 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/chevrolet-gentra-sotiladi-ID3a8jq.html,Год выпуска: 2023 
63fc0394ccdf5a44439ca94b,26 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 110 000 км,Модель: Spark,Spark 3-poz 2016 AvtoKredit Bank Orqali o’z nomingizga 1 kunda!!!,"[""7 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-3-poz-2016-avtokredit-bank-orqali-oz-nomingizga-1-kunda-ID2O3rA.html,Год выпуска: 2016 
63fc0398ccdf5a44439ca94c,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 38 000 км,Модель: Cobalt,Cobalt 4-poz Avtomat AvtoKredit Bank Orqali o’z nomingizga 1 kunda!!!,"[""12 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-4-poz-avtomat-avtokredit-bank-orqali-oz-nomingizga-1-kunda-ID2Uoew.html,Год выпуска: 2021 
